Repo, Notebook, Message
purushottamkar/ml19-20a,lec5.ipynb,Added properly formatted metadata
purushottamkar/ml19-20a,lec5.ipynb,Increased dataset size to illustrate the time benefits of DTs
purushottamkar/ml19-20a,lec5.ipynb,lecture 5 notebook cleaned up
purushottamkar/ml19-20a,lec7-8.ipynb,Corrected an error in scaling the update for the bias term
purushottamkar/ml19-20a,lec7-8.ipynb,Corrected an error in calculating objective value
purushottamkar/ml19-20a,lec7-8.ipynb,Added properly formatted metadata
purushottamkar/ml19-20a,lec7-8.ipynb,lecture 7 + 8 combined cleaned up
purushottamkar/ml19-20a,lec9.ipynb,Mirroring the bug fix applied in commit c3ef5fd to lec9.py as well
purushottamkar/ml19-20a,lec9.ipynb,Corrected an error in calculating objective value
purushottamkar/ml19-20a,lec9.ipynb,Added some Python magic to avoid kernel restarts
purushottamkar/ml19-20a,lec9.ipynb,lecture 9 cleaned up
DataScienceUB/DeepLearningMaster20192020,1. Basic Concepts.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,1. Basic Concepts.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,1. Basic Concepts.ipynb,Jordi
DataScienceUB/DeepLearningMaster20192020,1. Basic Concepts.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,1. Basic Concepts.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,1. Basic Concepts.ipynb,Delete 1. Basic Concepts.ipynb
DataScienceUB/DeepLearningMaster20192020,1. Basic Concepts.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Delete 10. Convolutional Neural Networks II.ipynb
DataScienceUB/DeepLearningMaster20192020,10. Convolutional Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,11_Non supervised learning I .ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,11_Non supervised learning I .ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,11_Non supervised learning I .ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,11_Non supervised learning I .ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Delete 12. Non supervised learning II.ipynb
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,12. Non supervised learning II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,13. Reinforcement learning.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,13. Reinforcement learning.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,13. Reinforcement learning.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,13. Reinforcement learning.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,13. Reinforcement learning.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,13. Reinforcement learning.ipynb,Delete 13. Reinforcement learning.ipynb
DataScienceUB/DeepLearningMaster20192020,13. Reinforcement learning.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,14. Uncertainty_and_Probabilistic_Layers.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Delete 2. Automatic Differentiation.ipynb
DataScienceUB/DeepLearningMaster20192020,2. Automatic Differentiation.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,3_Tensorflow_programming_model.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,3_Tensorflow_programming_model.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,3_Tensorflow_programming_model.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,3_Tensorflow_programming_model.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Delete 4. Tensorflow first learning models.ipynb
DataScienceUB/DeepLearningMaster20192020,4. Tensorflow first learning models.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,5. Keras.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Delete 6. Recurrent Neural Networks I.ipynb
DataScienceUB/DeepLearningMaster20192020,6. Recurrent Neural Networks I.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Delete 7. Recurrent Neural Networks II.ipynb
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,7. Recurrent Neural Networks II.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Delete 8. Embeddings.ipynb
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,8. Embeddings.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Delete 9. Convolutional Neural Networks.ipynb
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,9. Convolutional Neural Networks.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,Assignment 1. Pixel regression.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,Assignment 1. Pixel regression.ipynb,Delete Assignment 1. Pixel regression.ipynb
DataScienceUB/DeepLearningMaster20192020,Assignment 1. Pixel regression.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,Assignment 1. Pixel regression.ipynb,Created using Colaboratory
DataScienceUB/DeepLearningMaster20192020,Assignment 1. Pixel regression.ipynb,Add files via upload
DataScienceUB/DeepLearningMaster20192020,Assignment 1. Pixel regression.ipynb,Add files via upload
